,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
192,APPROXIMATE,"53287, Jablanac, Croatia",ChIJXc7XpQ-2Y0cRxc9DBERMShQ,CROACIA JABLANAC,44.7066141,14.8980117,1,53287,OK,"locality,political"
193,ROOFTOP,"Trg Stjepana Radića 16A, 44250, Petrinja, Croatia",ChIJn8N715XsZkcRYKxp7coatpw,CROACIA KLOBUK,45.43958440000001,16.2786452,1,44250,OK,"establishment,food,point_of_interest,restaurant"
194,APPROXIMATE,"Koprivnica, Croatia",ChIJR4ExGgMnZkcRCa8lmwQ6BL4,CROACIA KOPRIVNICA,46.1639381,16.8334753,1,,OK,"locality,political"
195,APPROXIMATE,"Kraljevica, Croatia",ChIJ2QIZWf1hY0cRajrkXpxiIG4,CROACIA KRALJEVICA,45.2746567,14.571723,1,,OK,"locality,political"
196,APPROXIMATE,"Livno, Bosnia and Herzegovina",ChIJqdRRgfyMX0cRBb-WQiGpELk,CROACIA LIVNO,43.8249858,17.0076892,1,,OK,"locality,political"
197,APPROXIMATE,"Gradiška, Bosnia and Herzegovina",ChIJcx7o1x9cZ0cR-ZPmQJUOmrY,CROACIA M GRADISKA,45.1465976,17.2544232,2,,OK,"locality,political"
198,APPROXIMATE,"Modruš, Croatia",ChIJzVEpcMn0Y0cRsNiv0FKtAAo,CROACIA MODRUS,45.1301637,15.240835,1,,OK,"locality,political"
199,APPROXIMATE,"Vele Mune, Croatia",ChIJIbWiEzCtZEcRRyFsljxq-gE,CROACIA MUNE,45.45972769999999,14.1648129,1,,OK,"locality,political"
200,APPROXIMATE,"35400, Nova Gradiška, Croatia",ChIJdbWN_p5hZ0cRUMYrhlCtAAQ,CROACIA NOVA GRADISKA,45.2581558,17.3839626,1,35400,OK,"locality,political"
201,,,,CROACIA NOVA PAKA,,,0,,ZERO_RESULTS,
202,APPROXIMATE,"Novi Vinodolski, Croatia",ChIJe-tjt2R4Y0cRDQwydzvoBPQ,CROACIA NOVI,45.12852549999999,14.7897992,1,,OK,"locality,political"
203,APPROXIMATE,"Oriovac, Croatia",ChIJnSpDJqSVXUcRRsZLX2PExeg,CROACIA ORIOVAC,45.1647505,17.7560432,1,,OK,"locality,political"
204,APPROXIMATE,"Ličko Petrovo Selo, Croatia",ChIJ7_UjGa5cYUcRQj02U1GtACY,CROACIA PETROVO SELO,44.8803813,15.7118697,1,,OK,"locality,political"
205,APPROXIMATE,"43000, Prespa, Croatia",ChIJM97_wqFKZkcRhZwa39Shka8,CROACIA PRESPA,45.8679247,16.924354,1,43000,OK,"locality,political"
206,APPROXIMATE,"Samobor, Croatia",ChIJlUBCCt7KZUcRULcrhlCtAAQ,CROACIA SAMOBOR,45.8010928,15.7110481,1,,OK,"locality,political"
207,,,,CROACIA SELNCI,,,0,,ZERO_RESULTS,
208,APPROXIMATE,"Smiljan, Croatia",ChIJDUbk5MsqYkcRJED8XRT0WoM,CROACIA SMILJAN,44.5637924,15.320403,1,,OK,"locality,political"
209,APPROXIMATE,"Sveta Klara, Zagreb, Croatia",ChIJjST4JsrVZUcRT2PuHGeZcZQ,CROACIA SV KLARA,45.7612064,15.9587387,1,,OK,"neighborhood,political"
210,APPROXIMATE,"Općina Sveti Juraj Na Bregu, Croatia",ChIJc-YCQURNb0cRcNcrhlCtAAQ,CROACIA SV. JURAJ NA BRIEGU,46.4313187,16.3849315,1,,OK,"administrative_area_level_2,political"
211,APPROXIMATE,"43000, Tomaš, Croatia",ChIJ67Z1KW01ZkcRe2p9XdRU01A,CROACIA TOMAS,45.88611909999999,16.9161012,1,43000,OK,"locality,political"
212,,,,CROACIA TRAYNIK,,,0,,ZERO_RESULTS,
213,ROOFTOP,"Ul. Republike Hrvatske 26, 34340, Kutjevo, Croatia",ChIJuUDCQe51XUcRYWDeFgrT6d4,CROACIA TURKOVIC,45.4194721,17.8800711,2,34340,OK,"establishment,point_of_interest,school"
214,APPROXIMATE,"Vrbnik, Croatia",ChIJlzsfb9lwY0cRUwFYI9W2M3s,CROACIA VRBNIK,45.0757288,14.6752504,1,,OK,"locality,political"
215,,,,CROACIA VUGLAVEC,,,0,,ZERO_RESULTS,
216,APPROXIMATE,"Zadar, Croatia",ChIJj7jA0mL6YUcRhAf0Exw-MhI,CROACIA ZADAR,44.119371,15.2313648,1,,OK,"locality,political"
217,APPROXIMATE,"Zagreb, Croatia",ChIJOcwCyZLWZUcRisL7KJYkRTo,CROACIA ZAGREB,45.8150108,15.9819189,1,,OK,"locality,political"
218,,,,CROACIA ZEPCE,,,0,,ZERO_RESULTS,
219,APPROXIMATE,"Zlatar, Croatia",ChIJ6ZwkmRLkZUcR97Wy7J0lvQU,CROACIA ZLATAR,46.0923484,16.0768315,1,,OK,"locality,political"
220,,,,CROACIA- DALMACIA,,,0,,ZERO_RESULTS,
221,APPROXIMATE,Croatia,ChIJ7ZXdCghBNBMRfxtm4STA86A,CROASIA,45.1,15.2000001,1,,OK,"country,political"
222,APPROXIMATE,Croatia,ChIJ7ZXdCghBNBMRfxtm4STA86A,CROATA,45.1,15.2000001,1,,OK,"country,political"
223,APPROXIMATE,Croatia,ChIJ7ZXdCghBNBMRfxtm4STA86A,CROATIA,45.1,15.2000001,1,,OK,"country,political"
224,ROOFTOP,"Trg Gospe Loretske 4, 21000, Zadar, Croatia",ChIJZUf9U_T6YUcRsHZ2e0cOSbQ,CROATIA ARBANASI,44.1021546,15.2413044,1,21000,OK,"church,establishment,place_of_worship,point_of_interest"
225,APPROXIMATE,"Bakar, Croatia",ChIJKSkF35efZEcRBDOlx9mpEYI,CROATIA BAKAR,45.3068046,14.5342464,1,,OK,"locality,political"
226,APPROXIMATE,"Brušane, Croatia",ChIJhQIqb30pYkcR2SZHM9vRWoI,CROATIA BRUSANE,44.501485,15.268858,1,,OK,"locality,political"
227,,,,CROATIA BRUSANI,,,0,,ZERO_RESULTS,
228,,,,CROATIA BUGOJNO,,,0,,ZERO_RESULTS,
229,APPROXIMATE,"Crikvenica, Croatia",ChIJA1I1goF7Y0cRKZ5ZJrT-tQo,CROATIA CRICKVENICA,45.173583,14.6915049,1,,OK,"locality,political"
230,APPROXIMATE,"32260, Gunja, Croatia",ChIJyWQBtLkLXEcRoM0rhlCtAAQ,CROATIA GUNJA,44.8874248,18.8253558,1,32260,OK,"locality,political"
231,GEOMETRIC_CENTER,"Krka National Park, Lozovac, Croatia",ChIJnTYL684tNRMRODkQ0NXU4RI,CROATIA KREKA,43.8666017,15.9724838,1,,OK,"establishment,park,point_of_interest"
232,APPROXIMATE,"Križevci, Croatia",ChIJI7ew0l8WZkcRsTx1l6XoGos,CROATIA KRIZEVCI,46.0223684,16.5462921,1,,OK,"locality,political"
233,APPROXIMATE,"Krndija, Croatia",ChIJ0f5oyqEDXUcRWPftMewKqNw,CROATIA KRNDIJA,45.4523741,18.3810403,1,,OK,"locality,political"
234,,,,CROATIA MALVE,,,0,,ZERO_RESULTS,
235,APPROXIMATE,"Mostar, Bosnia and Herzegovina",ChIJSxsfo51GSxMRGBN7f85rhOU,CROATIA MOSTAR,43.4068618,17.811,1,,OK,"administrative_area_level_3,political"
236,APPROXIMATE,"Osijek, Croatia",ChIJdYByaajnXEcRlRGkIVZyjFs,CROATIA OSIJEK,45.5549624,18.6955144,1,,OK,"locality,political"
237,APPROXIMATE,"Potok, Croatia",ChIJ74I9vbz5ZkcRsuMEVXdk7tU,CROATIA POTOK,45.55196,16.5847075,1,,OK,"locality,political"
238,ROOFTOP,"Celjska cesta 6, 3250 Rogaška Slatina, Slovenia",ChIJ2QeRBYqPZUcREOC9BklKEeY,CROATIA ROGASKA SLATIRA,46.2382152,15.6354538,2,3250,OK,"establishment,lodging,point_of_interest"
239,APPROXIMATE,"Sisak, Croatia",ChIJM6QsbzDlZkcRsLorhlCtAAQ,CROATIA SISAK,45.4850767,16.3731156,1,,OK,"locality,political"
240,ROOFTOP,"Odjel za kroatistiku i slavistiku, 23000, Zadar, Croatia",ChIJXfaZJ2n6YUcR1GgWT1NDzvE,CROATIA SLAV,44.1113432,15.2261469,1,23000,OK,premise
241,,,,CROATIA SR. KARLOVCI,,,0,,ZERO_RESULTS,
242,,,,CROATIA TAMARINI TEMERIN,,,0,,ZERO_RESULTS,
243,APPROXIMATE,"34350, Vlatkovac, Croatia",ChIJF8SwHxWnXUcRyoF6pSdDU8o,CROATIA VLATKOVAC,45.35390839999999,18.0715541,1,34350,OK,"locality,political"
244,APPROXIMATE,"Vrbanja, Croatia",ChIJWeVyrAOKW0cR0M4rhlCtAAQ,CROATIA VRBANJA,44.981645,18.927387,1,,OK,"locality,political"
245,APPROXIMATE,Croatia,ChIJ7ZXdCghBNBMRfxtm4STA86A,CROATIEN,45.1,15.2000001,1,,OK,"country,political"
246,APPROXIMATE,Croatia,ChIJ7ZXdCghBNBMRfxtm4STA86A,CROAVIA,45.1,15.2000001,1,,OK,"country,political"
247,APPROXIMATE,Croatia,ChIJ7ZXdCghBNBMRfxtm4STA86A,CROAZIA,45.1,15.2000001,1,,OK,"country,political"
248,,,,CROAZIA GORYAKOVO,,,0,,ZERO_RESULTS,
249,APPROXIMATE,Croatia,ChIJ7ZXdCghBNBMRfxtm4STA86A,CROCIA,45.1,15.2000001,1,,OK,"country,political"
250,,,,CROCIA BROD,,,0,,ZERO_RESULTS,
251,GEOMETRIC_CENTER,"Northeast Croeni Avenue, Hillsboro, OR 97124, USA",ChIJfUP9QL8FlVQRSgbQ-zhUHsE,CROENI,45.5628007,-122.9055413,1,97124,OK,route
252,,,,CROENKA,,,0,,ZERO_RESULTS,
253,,,,CROHOTE,,,0,,ZERO_RESULTS,
254,GEOMETRIC_CENTER,"Place de la Croix, 14530 Luc-sur-Mer, France",ChIJ-3ZIYiReCkgRjtwP7qeWfS4,CROIC LUKA,49.3097884,-0.35663,2,14530,OK,route
255,APPROXIMATE,"8340 Črnomelj, Slovenia",ChIJUwMfeHZcZEcRTVLEikbWE00,CROMELJ,45.57148369999999,15.1930773,1,8340,OK,"locality,political"
256,APPROXIMATE,"9232 Črenšovci, Slovenia",ChIJEWuOplRIb0cRy-WLXCOWp0A,CRONSOVCI,46.5720029,16.2877346,1,9232,OK,"locality,political"
257,APPROXIMATE,"1290 Grosuplje, Slovenia",ChIJNbo61OclZUcRnPzuaIEvLQk,CROSUPLJE,45.9557645,14.658899,1,1290,OK,"locality,political"
258,ROOFTOP,"2313 SW Lower Lake Rd, St Joseph, MO 64504, USA",ChIJS9J0D1MFwIcRs8juLzmZzN4,CROVAC,39.720778,-94.89568299999999,1,64504,OK,"establishment,point_of_interest"
259,APPROXIMATE,Montenegro,ChIJyx8sJBcyTBMRRtP_boadTDg,CRUA GORA,42.708678,19.37439,1,,OK,"country,political"
260,,,,CRUABARA,,,0,,ZERO_RESULTS,
261,ROOFTOP,"13 Green Ave, Woodridge, NY 12789, USA",ChIJx6z_9G3H3IkRAuqyl0kDiSc,CRUCHIJE,41.7075331,-74.56852529999999,1,12789,OK,"establishment,food,point_of_interest,restaurant"
262,,,,CRUENKA,,,0,,ZERO_RESULTS,
263,,,,CRUILUG,,,0,,ZERO_RESULTS,
264,APPROXIMATE,"Krujë District, Albania",ChIJqTXaj3nOURMRgQOdmWkjxog,CRUJA,41.5094765,19.7710732,1,,OK,"locality,political"
265,APPROXIMATE,"Cruise, KY 40729, USA",ChIJKyEYSIsvQ4gRaHTT46aSStI,CRUMISSE,37.3184198,-84.12298729999999,1,40729,OK,"colloquial_area,political"
266,APPROXIMATE,"Gornji Crnogorci, Bosnia and Herzegovina",ChIJYSOPw30nSxMRoQmXrPGegZc,CRUOGORCI,43.4830111,17.2917617,1,,OK,"neighborhood,political"
267,APPROXIMATE,"8340 Črnomelj, Slovenia",ChIJUwMfeHZcZEcRTVLEikbWE00,CRUOMELJ,45.57148369999999,15.1930773,1,8340,OK,"locality,political"
268,,,,CRUSEULJE,,,0,,ZERO_RESULTS,
269,,,,CRUSEVELJE,,,0,,ZERO_RESULTS,
270,APPROXIMATE,"6743 Krushka, Bulgaria",ChIJZ2IZ3M8SrRQRJJ1Oe7e-aBM,CRUSKA,41.7041083,25.2729722,1,6743,OK,"locality,political"
271,GEOMETRIC_CENTER,"Passaggio Francesco Cruti, 90123 Palermo PA, Italy",ChIJf1FRYKPlGRMRmFGFbDsyHhM,CRUTI,38.1024654,13.3874137,1,90123,OK,route
272,GEOMETRIC_CENTER,"300 Hamilton Avenue, 3rd Floor, Palo Alto, CA 94301, USA",ChIJbwcYBfmkj4ARzI6iLfBTl2c,CRV,37.44511,-122.159931,1,94301,OK,"establishment,finance,point_of_interest"
273,APPROXIMATE,"Crvenka, Serbia",ChIJ706dOripXEcRiTJET3W_tWk,CRVANKA,45.6582971,19.4623358,1,,OK,"locality,political"
274,APPROXIMATE,"Crveni Grm, Bosnia and Herzegovina",ChIJDZsd4WMFSxMR6LyMz1cUH90,CRVEGNI GRM,43.1740469,17.4748922,1,,OK,"locality,political"
275,APPROXIMATE,Crven,ChIJncxAF4pKUxMRFTwgbGuG_Dk,CRVEN,43.04687440000001,20.7323613,1,,OK,"locality,political"
276,,,,CRVENHA,,,0,,ZERO_RESULTS,
277,GEOMETRIC_CENTER,"Pariske komune, Novi Sad 21000, Serbia",ChIJC0fMbVIQW0cRM2gafhykjx0,CRVENI,45.2620562,19.8235203,1,21000,OK,"establishment,point_of_interest"
278,,,,CRVENI GERN,,,0,,ZERO_RESULTS,
279,,,,CRVENICA,,,0,,ZERO_RESULTS,
280,APPROXIMATE,"Crveni Grm, Bosnia and Herzegovina",ChIJDZsd4WMFSxMR6LyMz1cUH90,CRVENIGRM,43.1740469,17.4748922,1,,OK,"locality,political"
281,,,,CRVENIGUN,,,0,,ZERO_RESULTS,
282,APPROXIMATE,"Crvenka, Serbia",ChIJ706dOripXEcRiTJET3W_tWk,CRVENKA,45.6582971,19.4623358,1,,OK,"locality,political"
283,,,,CRVENTSA,,,0,,ZERO_RESULTS,
284,APPROXIMATE,"Svoboda, Mountain Park, OK 73559, USA",ChIJ4yt8lieOrIcRVJba60eQeLI,CRVOBIDA,34.7103455,-98.9559089,1,73559,OK,"colloquial_area,political"
285,,,,CSAVOLNY,,,0,,ZERO_RESULTS,
286,APPROXIMATE,"Grăniceri, Romania",ChIJae-MMzeyWkcRLgzUxnrHixg,CSAVOS,45.4405592,20.8817955,1,,OK,"locality,political"
287,APPROXIMATE,"Crvenka, Serbia",ChIJ706dOripXEcRiTJET3W_tWk,CSERVENKA,45.6582971,19.4623358,1,,OK,"locality,political"
288,APPROXIMATE,"Crvenka, Serbia",ChIJ706dOripXEcRiTJET3W_tWk,CSERVENKA BACSKA,45.6582971,19.4623358,1,,OK,"locality,political"
289,ROOFTOP,"18 S Dean St, Englewood, NJ 07631, USA",ChIJj5AUjhjxwokRIcKBe5anpsk,CSESSIE,40.8930885,-73.9750892,2,07631,OK,"establishment,food,point_of_interest,restaurant"
290,APPROXIMATE,"Osijek, Croatia",ChIJdYByaajnXEcRlRGkIVZyjFs,CSIJEK,45.5549624,18.6955144,1,,OK,"locality,political"
291,,,,CSJCH,,,0,,ZERO_RESULTS,
292,,,,CSJEK,,,0,,ZERO_RESULTS,
293,,,,CSJIEK,,,0,,ZERO_RESULTS,
294,,,,CSOJNIK,,,0,,ZERO_RESULTS,
295,APPROXIMATE,"Csorna, 9300 Hungary",ChIJsS3KoiHxa0cRmcgPZ7sle9A,CSORNA,47.6103234,17.2462444,1,9300,OK,"locality,political"
296,APPROXIMATE,"Čurug, Serbia",ChIJQ5ofkxklW0cRRchkvCxdhV8,CSUROG,45.44709109999999,20.0381834,1,,OK,"locality,political"
297,ROOFTOP,"Novinskiy boulevard, 8, Moskva, Russia, 121099",ChIJs7AE47RLtUYRAwMn83hdnlM,CTOK,55.7514348,37.5848242,1,121099,OK,"clothing_store,establishment,point_of_interest,store"
298,GEOMETRIC_CENTER,"Cuali, Puerto Montt, X Región, Chile",ChIJ697Rl_s6GJYR7mImhZ8IKfk,CUALI,-41.4575451,-72.9387729,1,,OK,route
299,APPROXIMATE,Cuba,ChIJtUx6DwdJzYgRGqQQkVL3jHk,CUBA,21.521757,-77.781167,1,,OK,"country,political"
300,APPROXIMATE,"Cubay, Jaro, Iloilo City, Iloilo, Philippines",ChIJt6P0zePkrjMRHmjjQTIY9KI,CUBAY,10.7325469,122.5641411,5,,OK,"neighborhood,political"
301,APPROXIMATE,"48260, Cubinec, Croatia",ChIJm_yot-gVZkcROWrYXKSGXDA,CUBINEC,45.9870816,16.5570632,1,48260,OK,"locality,political"
302,APPROXIMATE,"Cuca, Romania",ChIJHfQreNOMtkAROwoEBoScO4c,CUCA,45.7262317,27.893153,2,,OK,"locality,political"
303,APPROXIMATE,"Cucé, 49150 Cuon, France",ChIJY8-ORNAACEgRI-d4JUxIh6c,CUCE,47.480149,-0.072895,2,49150,OK,"colloquial_area,political"
304,,,,"CUCHICHI, DALM.",,,0,,ZERO_RESULTS,
305,APPROXIMATE,"10454, Čučići, Croatia",ChIJ25L5XctJZEcRI73wns-awgQ,CUCICI,45.65,15.5,1,10454,OK,"locality,political"
306,APPROXIMATE,"49295, Kumrovec, Croatia",ChIJ42anIeyVZUcR5eohD3OdXsI,CUDROVEC,46.0764375,15.6803091,1,49295,OK,"locality,political"
307,ROOFTOP,"Av. da Boavista 2504, 4100-119 Porto, Portugal",ChIJqdxmaYRlJA0RDSHDkGNS8lg,CUFRA,41.1620665,-8.652814,2,4100-119,OK,"establishment,food,point_of_interest,restaurant"
308,APPROXIMATE,"Cugovec, Croatia",ChIJKc55Y5lqZkcRpCUa_zwgbVA,CUGOVAC,45.9078476,16.5156958,1,,OK,"locality,political"
309,,,,CUKOBEK,,,0,,ZERO_RESULTS,
310,APPROXIMATE,"Ćukovac, Belgrade, Serbia",ChIJC8RBO7BlWkcRnweXQWKqKtI,CUKOBVEK,44.8456972,20.4057772,1,,OK,"neighborhood,political"
311,APPROXIMATE,"Ćukovac, Belgrade, Serbia",ChIJC8RBO7BlWkcRnweXQWKqKtI,CUKOVAC,44.8456972,20.4057772,1,,OK,"neighborhood,political"
312,APPROXIMATE,"Ćukovac, Belgrade, Serbia",ChIJC8RBO7BlWkcRnweXQWKqKtI,CUKOVEK,44.8456972,20.4057772,1,,OK,"neighborhood,political"
313,GEOMETRIC_CENTER,"Via Cuma, 80059 Torre del Greco NA, Italy",ChIJn9jeL56mOxMRNqyP3I5QsXI,CUMA DELM,40.8002277,14.3779724,2,80059,OK,route
314,APPROXIMATE,"12100 Cuneo, Province of Cuneo, Italy",ChIJpziBxzhpzRIRR-YmF8trXRM,CUNEO,44.3844766,7.5426711,1,12100,OK,"locality,political"
315,ROOFTOP,"1030 E 162nd St, South Holland, IL 60473, USA",ChIJUcB1f7khDogRFDMKi956a-0,CUNIS,41.601332,-87.591571,1,60473,OK,"establishment,food,point_of_interest,store"
316,APPROXIMATE,"Cunj, Croatia",ChIJw5A5uuxWe0cRQAo1Vww46Sw,CUNJA,45.3933539,14.0161622,1,,OK,"locality,political"
317,ROOFTOP,"80 Commerce Valley Dr E #1, Thornhill, ON L3T, Canada",ChIJ2UNPVrLU1IkRFCMQhSnioqw,CUPE,43.8408364,-79.3774337,1,L3T 0B2,OK,"establishment,point_of_interest"
318,,,,CUPINOVO,,,0,,ZERO_RESULTS,
319,,,,CUPRIA,,,0,,ZERO_RESULTS,
320,APPROXIMATE,"Ćuprija, Serbia",ChIJEQBNHUW_VkcRpz2MxpJZ2SI,CUPRIJA,43.9252485,21.3734958,1,,OK,"locality,political"
321,ROOFTOP,"7000 W 121st St Ste 100, Leawood, KS 66209, USA",ChIJQdU8v2zqwIcRaQisWYhNaQg,CURA,38.9091095,-94.6666663,1,66209,OK,"establishment,health,point_of_interest"
322,GEOMETRIC_CENTER,"Calle Curapa, Tinaquillo 2209, Cojedes, Venezuela",ChIJoUEH1-GCgI4Rq7KWysh25XA,CURAPA,9.924776,-68.3065215,1,2209,OK,route
323,ROOFTOP,"1053 Westfield Ave, Rahway, NJ 07065, USA",ChIJOe2kc-uzw4kRpkM1ZwWdjdE,CURIBA,40.6163152,-74.29081099999999,1,07065,OK,"doctor,establishment,health,point_of_interest"
324,APPROXIMATE,"Capel Curig, Betws-y-Coed LL24 0EN, UK",ChIJE0hCIBkOZUgR7ieIbqVjMbM,CURIG,53.10615199999999,-3.91236,1,LL24 0EN,OK,"locality,political"
325,,,,CURILATZ,,,0,,ZERO_RESULTS,
326,APPROXIMATE,"8330 Čurile, Slovenia",ChIJMW3tT8FPZEcR9rjlcFA1m_U,CURILE,45.65537339999999,15.3312456,1,8330,OK,"locality,political"
327,GEOMETRIC_CENTER,"Curing Ct, Moncks Corner, SC 29461, USA",ChIJvyXtL9Rd_ogRts3AWsugPYw,CURING,33.0761654,-80.0056711,1,29461,OK,route
328,GEOMETRIC_CENTER,"La Ceiba, Honduras",ChIJpwN17pIAaY8RHorhMtFSmJY,CURLA,15.7388867,-86.84963979999999,1,,OK,"establishment,point_of_interest,university"
329,GEOMETRIC_CENTER,"Calle Curro la Morena, 41760 El Coronil, Sevilla, Spain",ChIJffx6QPh7DQ0REjCGoVYX9t8,CURROLA,37.0761165,-5.636416199999999,1,41760,OK,route
330,APPROXIMATE,"Korčula, Croatia",ChIJQQCsqSZQShMRfwqre3ZrThQ,CURSOLA,42.9584041,17.1342309,1,,OK,"locality,political"
331,APPROXIMATE,"Curug, West Bogor, Bogor City, West Java, Indonesia",ChIJHbY-r3_DaS4Rj5tC4Vvb2BY,CURUG,-6.5496346,106.7676967,1,,OK,"administrative_area_level_4,political"
332,APPROXIMATE,"Tsuruga, Fukui Prefecture, Japan",ChIJqd9LVMP6AWARL5rV3Zc1eM8,CURUGA,35.6452443,136.0554408,1,,OK,"locality,political"
333,APPROXIMATE,"Tsuru, Yamanashi Prefecture, Japan",ChIJFZ-LL1FoGWARSJSnN9O93MI,CURUN,35.5516801,138.9054727,1,,OK,"locality,political"
334,APPROXIMATE,"Curry County, OR, USA",ChIJB3QJGv8txVQR6PPF_zzVDlM,CURUY,42.54405029999999,-124.2781762,3,,OK,"administrative_area_level_2,political"
335,,,,CURZELA,,,0,,ZERO_RESULTS,
336,APPROXIMATE,"Korčula, Croatia",ChIJU1l8zH9CShMRRp1rk_umap4,CURZOLA,42.9297182,16.888644,1,,OK,"establishment,natural_feature"
337,,,,CURZOLE,,,0,,ZERO_RESULTS,
338,,,,CUSPEREK,,,0,,ZERO_RESULTS,
339,APPROXIMATE,"1290 Čušperk, Slovenia",ChIJC0G3qrQgZUcRC0zfPOLPW8k,CUSPERK,45.8922889,14.699551,1,1290,OK,"locality,political"
340,,,,CUTAGIA,,,0,,ZERO_RESULTS,
341,,,,CUTEROUN,,,0,,ZERO_RESULTS,
342,,,,CVABOVAC,,,0,,ZERO_RESULTS,
343,APPROXIMATE,"Čvaljina, Bosnia and Herzegovina",ChIJ-5DCeZGGSxMR0BiMBJ0RIUY,CVALJINA,42.8669737,17.9702747,1,,OK,"locality,political"
344,APPROXIMATE,"10450, Cvetković, Croatia",ChIJKwe8DxAxZEcRXyKFQjmcGJM,CVELKOVIC,45.6519418,15.6465208,1,10450,OK,"locality,political"
345,APPROXIMATE,"10450, Cvetković, Croatia",ChIJKwe8DxAxZEcRXyKFQjmcGJM,CVETKOVIC,45.6519418,15.6465208,1,10450,OK,"locality,political"
346,,,,CWENKA,,,0,,ZERO_RESULTS,
347,,,,CYDELENZA,,,0,,ZERO_RESULTS,
348,,,,CYDELENZE,,,0,,ZERO_RESULTS,
349,,,,CYNOBRDO,,,0,,ZERO_RESULTS,
350,GEOMETRIC_CENTER,"Cypel, Zyblikiewicza, 34-460 Szczawnica, Poland",ChIJOV-36i8EPkcRkTYxxe_gI-U,CYPLA,49.4201987,20.4582863,1,34-460,OK,"establishment,park,point_of_interest"
351,APPROXIMATE,Cyprus,ChIJVU1JymcX3hQRbhTEf4A8TDI,CYPRUS,35.126413,33.429859,1,,OK,"country,political"
352,,,,CZALJ,,,0,,ZERO_RESULTS,
353,,,,CZARIGOR,,,0,,ZERO_RESULTS,
354,APPROXIMATE,"Chernivtsi, Chernivets'ka oblast, Ukraine, 58000",ChIJBc324n8INEcRem15WfaWs8U,CZARNOWITZ,48.2920787,25.9358367,1,58000,OK,"locality,political"
355,APPROXIMATE,"Chernivtsi, Chernivets'ka oblast, Ukraine, 58000",ChIJBc324n8INEcRem15WfaWs8U,CZERNOVITZ,48.2920787,25.9358367,1,58000,OK,"locality,political"
356,APPROXIMATE,"Chernivtsi, Chernivets'ka oblast, Ukraine, 58000",ChIJBc324n8INEcRem15WfaWs8U,CZERNOWITZ,48.2920787,25.9358367,1,58000,OK,"locality,political"
357,APPROXIMATE,"Chicago, IL, USA",ChIJ7cv00DwsDogRAMDACa2m4K8,CZIGAGO,41.8781136,-87.6297982,1,,OK,"locality,political"
358,APPROXIMATE,"Gmina Czernica, Poland",ChIJCw0BTDveD0cRwrTr7e19Nj8,CZIKERNICA,51.0699744,17.2392646,1,55,OK,"administrative_area_level_3,political"
359,APPROXIMATE,"Crikvenica, Croatia",ChIJA1I1goF7Y0cRKZ5ZJrT-tQo,CZIKVENICA,45.173583,14.6915049,1,,OK,"locality,political"
360,,,,CZUPLIA,,,0,,ZERO_RESULTS,
361,,,,CZVERNIGRM,,,0,,ZERO_RESULTS,
362,,,,D-KOZIUJ,,,0,,ZERO_RESULTS,
363,,,,D-MECHAYEKH,,,0,,ZERO_RESULTS,
364,ROOFTOP,"D, 1230 Lincoln Dr, Carbondale, IL 62901, USA",ChIJsa_bwjoSd4gRC9SerwifdYA,D.,37.7093735,-89.21992639999999,5,62901,OK,premise
365,ROOFTOP,"1010 S Eddy St B, Pecos, TX 79772, USA",ChIJTxnvVPnM-oYROA-kSwNjuCE,D. CERNA,31.4157642,-103.4997571,2,79772,OK,"doctor,establishment,health,point_of_interest"
366,APPROXIMATE,"Humac, Bosnia and Herzegovina",ChIJZV91kHAKX0cRvi-NnDSJH9A,D. HUMAC,43.9901546,17.4962874,1,,OK,"locality,political"
367,GEOMETRIC_CENTER,"Humec, 1331 Dolenja vas, Slovenia",ChIJW8Xo7HzoZEcRIrMQK9fdlF4,D. HUMEC,45.7026755,14.7554673,1,1331,OK,route
368,,,,D. LENDAVA,,,0,,ZERO_RESULTS,
369,GEOMETRIC_CENTER,"Put Polja, 21469, Sućuraj, Croatia",ChIJ_eWvcdf4ShMRuqHOQj-OsCk,D. M V. POLJU,43.1272503,17.1846758,1,21469,OK,route
370,APPROXIMATE,"Ivan, AR 71748, USA",ChIJJ5mMXQF9LYYRqSuomYFapPg,D. S. IVAN,33.9117696,-92.42459769999999,1,71748,OK,"locality,political"
371,APPROXIMATE,"Shela, Gujarat, India",ChIJVQkbNcmbXjkRGnyVx0iqTxw,D. SELA,23.0064888,72.4583605,1,,OK,"locality,political"
372,APPROXIMATE,"Dugo Selo, Croatia",ChIJA4t49kRlZkcRELYrhlCtAAQ,D. SELO,45.8059451,16.237825,1,,OK,"locality,political"
373,,,,D. SPLIT,,,0,,ZERO_RESULTS,
374,,,,D. VELEANJA,,,0,,ZERO_RESULTS,
375,APPROXIMATE,"Ruhrort, Duisburg, Germany",ChIJfZ5JolS-uEcRIMVXMYHyJwU,D.-RUHRORT,51.4499282,6.7483238,1,,OK,"political,sublocality,sublocality_level_2"
376,APPROXIMATE,"Nicaea, İznik/Bursa, Turkey",ChIJ9WR4XcALyxQRyL4yhMV3thc,D.BITINIA,40.429524,29.719743,1,,OK,"locality,political"
