,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
189,APPROXIMATE,"1315 Mala Slevica, Slovenia",ChIJARtaEmPZZEcRvooX1lKIobs,SLEVICA,45.8089296,14.6275547,1,1315,OK,"locality,political"
190,GEOMETRIC_CENTER,"Slav, Lebanon",ChIJl-JrNjUWHxURtFq1EPhmDC4,SLIAV,33.8771613,35.5452954,4,,OK,route
191,APPROXIMATE,"Slidy, Vinnyts'ka oblast, Ukraine, 24035",ChIJicT8wUDXMkcRKbzbtMTRcKE,SLIDNO,48.5908227,27.9384431,1,24035,OK,"locality,political"
192,APPROXIMATE,Slovakia,ChIJf8Z8rrlgFEcRfTpysWdha80,SLIJOVAK,48.669026,19.699024,1,,OK,"country,political"
193,,,,SLIMC,,,0,,ZERO_RESULTS,
194,GEOMETRIC_CENTER,"John Deere Dr, Knoxville, TN 37917, USA",ChIJqynh7VwWXIgRKhCRKdilceY,SLIME,35.9958718,-83.8983873,2,37917,OK,"establishment,point_of_interest,school"
195,GEOMETRIC_CENTER,"Slimer St, Texarkana, AR 71854, USA",ChIJf60IK-NqNIYR4jLm7l5YhHA,SLIMEN,33.4065683,-94.0314441,2,71854,OK,route
196,APPROXIMATE,"Slimena, Bosnia and Herzegovina",ChIJ1xio788BX0cRRqv-S9fns7M,SLIMENA,44.2033954,17.6875314,1,,OK,"locality,political"
197,GEOMETRIC_CENTER,"38400 Saint-Martin-d'Hères, France",ChIJjYcdagT1ikcRXig0dEeXU6E,SLIMO,45.1857706,5.760068599999999,1,38400,OK,"establishment,point_of_interest"
198,ROOFTOP,"Slimy Stock Dam, Circle, MT 59215, USA",ChIJh70HEgyfPFMRNzVj5sElecM,SLIMY,47.6666756,-105.8138971,1,59215,OK,premise
199,ROOFTOP,"2925 Keystone Dr, Omaha, NE 68134, USA",ChIJmSKebGCNk4cRE4dW0tyQBJY,SLINE,41.285992,-96.046792,1,68134,OK,"car_dealer,car_repair,establishment,point_of_interest,store"
200,ROOFTOP,"Plaza Convento, 5, 09530 Oña, Burgos, Spain",ChIJx2Q6ufhpTw0RW2if9Hbsy3s,SLIONA,42.7340284,-3.4136208,1,09530,OK,"establishment,point_of_interest"
201,ROOFTOP,"1653 W Congress Pkwy, Chicago, IL 60612, USA",ChIJJevB6hctDogR_ZsmKSUkmqc,SLIONO,41.8746425,-87.66915399999999,1,60612,OK,"establishment,health,physiotherapist,point_of_interest"
202,APPROXIMATE,"Savona, NY 14879, USA",ChIJBSV3Veuy0YkRT05r0nX-_UU,SLIOVONA,42.2886844,-77.2183091,1,14879,OK,"locality,political"
203,,,,SLIPTSCHISCHI,,,0,,ZERO_RESULTS,
204,GEOMETRIC_CENTER,"V.P.O. Fatehpur Rajputan (Mehta Road), Shri Hargobindpur Rd, Punjab 143113, India",ChIJ_2e_BIvXGzkRKu50PB1xAdk,SLIT,31.6391651,74.9934188,3,143113,OK,"establishment,point_of_interest,university"
205,APPROXIMATE,"Sliven, Bulgaria",ChIJyTn6b8YgpkAR4Fm_aRKgAAQ,SLIVENE,42.6816536,26.3228685,1,,OK,"locality,political"
206,APPROXIMATE,"Sliven, Bulgaria",ChIJyTn6b8YgpkAR4Fm_aRKgAAQ,SLIVENO,42.6816536,26.3228685,1,,OK,"locality,political"
207,GEOMETRIC_CENTER,"Slivko Rd, Nassau, NY 12123, USA",ChIJg0UdGrj93YkRC4_TonM4c8o,SLIVHO,42.5720321,-73.58243709999999,1,12123,OK,route
208,,,,SLIVIE,,,0,,ZERO_RESULTS,
209,GEOMETRIC_CENTER,"169, Lakmuang Rd Tambon Naimuang Amphur Muang Tambon Nai Mueang, Surin Chang Wat Surin 32000, Thailand",ChIJOV1jxE3iGTERyAC8gLsPkMc,SLIVIN,14.8765253,103.5022846,1,32000,OK,"establishment,lodging,point_of_interest"
210,APPROXIMATE,"Slivino, Smolensk Oblast, Russia, 216137",ChIJ6VW3PN4QzkYRgai7CvP3C84,SLIVINO,54.271366,31.9361689,1,216137,OK,"locality,political"
211,APPROXIMATE,"1252 Slivna, Slovenia",ChIJKRQSRC45ZUcR8BHq4u6Tng0,SLIVNA,46.1224944,14.8156511,1,1252,OK,"locality,political"
212,APPROXIMATE,"Sliven, Bulgaria",ChIJyTn6b8YgpkAR4Fm_aRKgAAQ,SLIVNE,42.6816536,26.3228685,1,,OK,"locality,political"
213,APPROXIMATE,"Slivnica, 1380 Cerknica, Slovenia",ChIJp0zZK0zSZEcRBafjCS_sdlI,SLIVNICA,45.79,14.4077777,1,1380,OK,"establishment,natural_feature"
214,APPROXIMATE,"2200 Slivnitsa, Bulgaria",ChIJm6o0qW65qkARDoo0GG-LnBw,SLIVNISZA,42.8519742,23.0378716,1,2200,OK,"locality,political"
215,APPROXIMATE,"Općina Slivno, Croatia",ChIJZQWGiGSmSxMRIJKCMWlfZss,SLIVNO,42.9786449,17.5505152,1,,OK,"administrative_area_level_2,political"
216,GEOMETRIC_CENTER,"Slívová, 106 00 Praha 10, Czechia",ChIJO3ug7KmTC0cRU5w3pIjyBM8,SLIVOS,50.0596246,14.4950528,2,106 00,OK,route
217,,,,SLIVOVAC,,,0,,ZERO_RESULTS,
218,APPROXIMATE,Slivovë,ChIJiy9bzuKWVBMRa7agb2z9qrI,SLIVOVO,42.6216926,21.3336879,1,,OK,"locality,political"
219,APPROXIMATE,"16-070 Śliwno, Poland",ChIJme4nMVTvH0cRJi7yh9TcOqA,SLIWNO,53.09098600000001,22.8460637,1,16-070,OK,"locality,political"
220,APPROXIMATE,"78-512 Ślizno, Poland",ChIJBUXQ390iAUcR2cC9WGJyBgs,SLIZNO,53.3362017,15.8666086,1,78-512,OK,"locality,political"
221,APPROXIMATE,"Šljivoševci, Croatia",ChIJcxVfmIwVXUcRPlagZZqwTvI,SLJIVOSEVCI,45.65743519999999,18.2125516,1,,OK,"locality,political"
222,APPROXIMATE,"Šljivovac, Serbia",ChIJw2did44kV0cRNoCTtbqgcNg,SLJIVOVAC,44.0574286,20.834616,1,,OK,"locality,political"
223,,,,SLO(RESTO HOJA ROTA),,,0,,ZERO_RESULTS,
224,APPROXIMATE,Slovenia,ChIJYYOWXuckZUcRZdTiJR5FQOc,SLOBENIA,46.151241,14.995463,1,,OK,"country,political"
225,GEOMETRIC_CENTER,"Slobody, 022 01 Čadca, Slovakia",ChIJq3wH8SZAFEcRtE-dnB448XE,SLOBODNE,49.4408067,18.7896937,6,022 01,OK,route
226,,,,SLOCKI,,,0,,ZERO_RESULTS,
227,,,,SLOFKE,,,0,,ZERO_RESULTS,
228,APPROXIMATE,"97-400 Słok, Poland",ChIJ1XfjuOgaGkcRsrUxR43s_Aw,SLOK,51.28418139999999,19.3567174,1,97-400,OK,"locality,political"
229,APPROXIMATE,"32-840 Słona, Poland",ChIJN7q2wHiNPUcRZFjaT7dwtB4,SLONA,49.8260015,20.8373566,1,32-840,OK,"locality,political"
230,ROOFTOP,"Pavilon Slonů, 710 00 Slezská Ostrava, Czechia",ChIJTey--SX9E0cR3BTWPJW8P44,SLONI,49.8478566,18.3277442,1,710 00,OK,premise
231,,,,SLONJ,,,0,,ZERO_RESULTS,
232,,,,SLONON,,,0,,ZERO_RESULTS,
233,ROOFTOP,"440 E Grand Ave, Wisconsin Rapids, WI 54494, USA",ChIJ6UtJqTqIAIgR8hDaVauariA,SLORUS,44.38929659999999,-89.82296199999999,1,54494,OK,"establishment,point_of_interest"
234,APPROXIMATE,"Zlosela, Bosnia and Herzegovina",ChIJo7hUup69X0cRDROmGcAVxpI,SLOSELA,43.9990695,17.2278211,1,,OK,"locality,political"
235,,,,SLOTINA,,,0,,ZERO_RESULTS,
236,APPROXIMATE,"Slotino, Moscow Oblast, Russia, 141326",ChIJmfnqZqjJtEYRKonM-iU_RAI,SLOTINO,56.3077611,38.3794888,2,141326,OK,"locality,political"
237,ROOFTOP,"622 W 168th St #14, New York, NY 10032, USA",ChIJ8eKXaZz2wokRNQBLTsJuTN8,SLOV.,40.841311,-73.94067,4,10032,OK,"doctor,establishment,health,point_of_interest"
238,APPROXIMATE,"Windische Buheln, 2235 Sv. Trojica v Slov. goricah, Slovenia",ChIJd-yiGBRsb0cRwWzz6H2pYoE,SLOV. GORICA,46.5833333,15.9166667,1,2235,OK,"establishment,natural_feature"
239,,,,SLOV. KOVACICA,,,0,,ZERO_RESULTS,
240,APPROXIMATE,"34000, Požega, Croatia",ChIJFcySX-WEXUcRcMUrhlCtAAQ,SLOV. POZEGA,45.3314763,17.6744748,1,34000,OK,"locality,political"
241,APPROXIMATE,Slovakia,ChIJf8Z8rrlgFEcRfTpysWdha80,SLOVACZKOVA,48.669026,19.699024,1,,OK,"country,political"
242,APPROXIMATE,Slovenia,ChIJYYOWXuckZUcRZdTiJR5FQOc,SLOVANIA,46.151241,14.995463,1,,OK,"country,political"
243,,,,SLOVEN JGRADEA,,,0,,ZERO_RESULTS,
244,APPROXIMATE,Slovenia,ChIJYYOWXuckZUcRZdTiJR5FQOc,SLOVENA,46.151241,14.995463,1,,OK,"country,political"
245,,,,SLOVENAVAZ,,,0,,ZERO_RESULTS,
246,,,,SLOVENDA,,,0,,ZERO_RESULTS,
247,APPROXIMATE,"2380 Slovenj Gradec, Slovenia",ChIJwawQPV_0b0cRizHUHotM6qc,SLOVENGRADEC,46.5075851,15.0768162,1,2380,OK,"locality,political"
248,APPROXIMATE,Slovenia,ChIJYYOWXuckZUcRZdTiJR5FQOc,SLOVENIA,46.151241,14.995463,1,,OK,"country,political"
249,,,,SLOVENIA BORJANA GOR,,,0,,ZERO_RESULTS,
250,APPROXIMATE,"5213 Kanal ob Soči, Slovenia",ChIJV29gnQdWekcRImI8lAHqUKg,SLOVENIA CANALE,46.0853803,13.634308,1,5213,OK,"locality,political"
251,APPROXIMATE,"5274 Črni Vrh, Slovenia",ChIJC5S8h1gge0cRJoV4yP3FPYU,SLOVENIA CRNI VRH,45.9265214,14.0439596,1,5274,OK,"locality,political"
252,,,,SLOVENIA DARCIBA,,,0,,ZERO_RESULTS,
253,,,,SLOVENIA DOL CEROVO,,,0,,ZERO_RESULTS,
254,,,,SLOVENIA DOL. CEROVO,,,0,,ZERO_RESULTS,
255,,,,SLOVENIA DOL.CEROVO,,,0,,ZERO_RESULTS,
256,APPROXIMATE,"34170 Gorizia, Province of Gorizia, Italy",ChIJ9ZhcOrYAe0cRuEgE1wMUgDY,SLOVENIA GORICIA,45.9401812,13.6201754,2,34170,OK,"locality,political"
257,GEOMETRIC_CENTER,"Bača- Dolenja Trebuša, Idrija pri Bači, Slovenia",EjRCYcSNYS0gRG9sZW5qYSBUcmVidcWhYSwgSWRyaWphIHByaSBCYcSNaSwgU2xvdmVuaWph,SLOVENIA IDRIA BACA,46.136118,13.7820067,2,,OK,route
258,APPROXIMATE,"5213 Kanal ob Soči, Slovenia",ChIJV29gnQdWekcRImI8lAHqUKg,SLOVENIA KANAL,46.0853803,13.634308,1,5213,OK,"locality,political"
259,,,,SLOVENIA LOM PRI KANALU,,,0,,ZERO_RESULTS,
260,APPROXIMATE,"5291 Orehovlje, Slovenia",ChIJyw5OzKoHe0cRgNY8oPTcVXY,SLOVENIA OREHOVLJE,45.8883326,13.6116327,1,5291,OK,"locality,political"
261,,,,SLOVENIA PODHELA,,,0,,ZERO_RESULTS,
262,,,,SLOVENIA PODLAK,,,0,,ZERO_RESULTS,
263,APPROXIMATE,"2390 Ravne na Koroškem, Slovenia",ChIJbd5wSUv3b0cRhkRpolPAJuA,SLOVENIA RAVNE,46.5448323,14.9660445,1,2390,OK,"locality,political"
264,APPROXIMATE,"9135 St. Leonhard, Austria",ChIJA4VyVm2rekcRUOAtl20_qfg,SLOVENIA ST. LENARD,46.44688,14.63719,1,9135,OK,"locality,political"
265,ROOFTOP,"Trubarjeva cesta 80, 1000 Ljubljana, Slovenia",ChIJa0stHn4tZUcRrz1Du8NHB8w,SLOVENIA ST. PETER,46.05201599999999,14.5187206,1,1000,OK,"church,establishment,place_of_worship,point_of_interest"
266,APPROXIMATE,"5290 Vrtojba, Slovenia",ChIJp6Qs3OkGe0cRBclJ8ZKupbo,SLOVENIA VERTOJBA,45.9118481,13.635203,1,5290,OK,"locality,political"
267,APPROXIMATE,Slovenia,ChIJYYOWXuckZUcRZdTiJR5FQOc,SLOVENIEN,46.151241,14.995463,1,,OK,"country,political"
268,APPROXIMATE,Slovenia,ChIJYYOWXuckZUcRZdTiJR5FQOc,SLOVENIJA,46.151241,14.995463,1,,OK,"country,political"
269,,,,SLOVENIJA CERMOSNIJECE,,,0,,ZERO_RESULTS,
270,APPROXIMATE,"Municipality of Medvode, Slovenia",ChIJE_Quzv7LekcR4QzSTLLGcYA,SLOVENIJA NEDVODE,46.141908,14.4032596,1,,OK,"administrative_area_level_2,political"
271,APPROXIMATE,Slovenia,ChIJYYOWXuckZUcRZdTiJR5FQOc,SLOVENIJE,46.151241,14.995463,1,,OK,"country,political"
272,APPROXIMATE,"2380 Slovenj Gradec, Slovenia",ChIJwawQPV_0b0cRizHUHotM6qc,SLOVENJ,46.5075851,15.0768162,1,2380,OK,"locality,political"
273,APPROXIMATE,"2380 Slovenj Gradec, Slovenia",ChIJwawQPV_0b0cRizHUHotM6qc,SLOVENJ GRADEC,46.5075851,15.0768162,1,2380,OK,"locality,political"
274,,,,SLOVENKO,,,0,,ZERO_RESULTS,
275,ROOFTOP,"2410 California St NW, Washington, DC 20008, USA",ChIJr6__Xsa3t4kRDmJ7keTH9cI,SLOVENO,38.9154239,-77.0534613,2,20008,OK,"embassy,establishment,point_of_interest"
276,APPROXIMATE,"4270 Slovenski Javornik, Slovenia",ChIJVZUnKImaekcR7aaM5CFB-eA,SLOVENSKI JAVONIK,46.426574,14.0833019,1,4270,OK,"locality,political"
277,APPROXIMATE,"Slobodna Vlast, Croatia",ChIJQTvXILuoXUcRSu2XKoaKgrg,SLOVODNA,45.30347039999999,18.1380935,1,,OK,"locality,political"
278,APPROXIMATE,Slovenia,ChIJYYOWXuckZUcRZdTiJR5FQOc,SLOWENIER,46.151241,14.995463,1,,OK,"country,political"
279,GEOMETRIC_CENTER,"Slozenstraat, 1861 Meise, Belgium",ChIJYyVlxbDrw0cRzeNvFkXr410,SLOZAN,50.98357499999999,4.297305,1,1861,OK,route
280,APPROXIMATE,"21000, Split, Croatia",ChIJF_W8a_xdNRMRmJ-0MfaPeaE,SLPIT,43.5081323,16.4401935,1,21000,OK,"locality,political"
281,,,,SLUDENIA,,,0,,ZERO_RESULTS,
282,APPROXIMATE,"47240, Slunj, Croatia",ChIJTc-7RQz_Y0cRuel3KAMeiKc,SLUNJ,45.1150317,15.5854843,1,47240,OK,"locality,political"
283,APPROXIMATE,"Smederevska Palanka, Serbia",ChIJSVAa8__OUEcRcVvZxbEoXuA,SM. PALANKA,44.367191,20.9604515,1,,OK,"locality,political"
284,,,,SMAIKE,,,0,,ZERO_RESULTS,
285,GEOMETRIC_CENTER,"No.2, East Mart Street, Komathipuram, Simmakkal, Madurai Main, Madurai, Tamil Nadu 625001, India",ChIJZdnZpprFADsRloaWoUBsaKE,SMALIKA,9.92389,78.123257,1,625001,OK,"establishment,food,point_of_interest,store"
286,GEOMETRIC_CENTER,"In Front of Dr. Rameshwer Gupta, Geeta Talkies Road,Dabra, Darshan colony, Dabra, Madhya Pradesh 475110, India",ChIJhc_u-hwfdzkRSx3UcK20eIo,SMARI GORA,25.885411,78.33529399999999,1,475110,OK,"establishment,point_of_interest"
287,,,,SMARIE,,,0,,ZERO_RESULTS,
288,APPROXIMATE,"Šmarje pri Jelšah, Slovenia",ChIJO0Pw31ibZUcR0PE_ghz4AAQ,SMARJE,46.2013945,15.5873836,3,,OK,"administrative_area_level_1,political"
289,APPROXIMATE,"1293 Šmarje-Sap, Slovenia",ChIJlxeRAz8vZUcRhPyfqtoK4qA,SMARJE SAP,45.9743953,14.617049,1,1293,OK,"locality,political"
290,,,,SMARJEBAIL,,,0,,ZERO_RESULTS,
291,APPROXIMATE,"Šmarje pri Jelšah, Slovenia",ChIJO0Pw31ibZUcR0PE_ghz4AAQ,SMARJEPRY,46.2013945,15.5873836,1,,OK,"administrative_area_level_1,political"
292,GEOMETRIC_CENTER,"Chandannagar, Chhattisgarh 497333, India",ChIJq6qqqv5FiDkRaH5Hcbn_dEk,SMARKO,22.9359873,82.7293193,1,497333,OK,"establishment,home_goods_store,point_of_interest,store"
293,ROOFTOP,"Wendelsteinstraße 6, 83727 Schliersee, Germany",ChIJz_yJFgKKnUcR5vcAqfX21Bg,SMARTINO,47.7058956,11.8731653,1,83727,OK,"clothing_store,establishment,point_of_interest,store"
294,APPROXIMATE,"5211 Šmartno, Slovenia",ChIJ-ylIMTure0cRhlnNOXqmZ0M,SMARTNO,46.0047463,13.5541365,1,5211,OK,"locality,political"
295,APPROXIMATE,"1275 Šmartno pri Litiji, Slovenia",ChIJ6aKLeQQ9ZUcR333c-RipKTA,SMARTNO LITIJA,46.0457437,14.8410058,1,1275,OK,"locality,political"
296,ROOFTOP,"6231 Doliver Dr, Houston, TX 77057, USA",ChIJtX42GezDQIYRsUkqu2OyOQg,SMARTO,29.7515649,-95.4938612,1,77057,OK,"establishment,point_of_interest"
297,,,,SMATIN,,,0,,ZERO_RESULTS,
298,,,,SMECELERE,,,0,,ZERO_RESULTS,
299,,,,SMECELERER,,,0,,ZERO_RESULTS,
300,APPROXIMATE,"Smederevo, Serbia",ChIJOVqYupGTUEcR4eGyF3x4tQw,SMEDEREVO,44.6658941,20.9335169,1,,OK,"locality,political"
301,,,,SMENIS,,,0,,ZERO_RESULTS,
302,ROOFTOP,"3634 Rochester Rd, Troy, MI 48083, USA",ChIJ-6CqaHvEJIgRVFI5Imv-yvc,SMENMIS,42.5716366,-83.1268049,1,48083,OK,"establishment,food,point_of_interest,restaurant"
303,ROOFTOP,"211 S Ave 20, Los Angeles, CA 90031, USA",ChIJNZIL82LGwoARz5x7yBo7BfY,SMIDT,34.072168,-118.2204136,1,90031,OK,"establishment,point_of_interest,school"
304,APPROXIMATE,"Smyrna, GA, USA",ChIJ5xP6dT0M9YgRowT1xO4EYZk,SMIERNA,33.8839926,-84.51437609999999,4,,OK,"locality,political"
305,APPROXIMATE,"5261 Šmihel, Slovenia",ChIJTXkx-7EDe0cR6xKsx9seRNQ,SMIHEL,45.9510127,13.7377974,1,5261,OK,"locality,political"
306,APPROXIMATE,"Smiljan, Croatia",ChIJDUbk5MsqYkcRJED8XRT0WoM,SMILJAN,44.5637924,15.320403,1,,OK,"locality,political"
307,,,,SMILJANOV,,,0,,ZERO_RESULTS,
308,APPROXIMATE,"9679 Smin, Bulgaria",ChIJZbQut2zRpEAR2nUqh7kZL_g,SMINA,43.6613016,28.4683228,1,9679,OK,"locality,political"
309,,,,SMINPALANKO,,,0,,ZERO_RESULTS,
310,ROOFTOP,"SMIÖN, 531 98 Lidköping, Sweden",ChIJC6cxxPotW0YRTkSUfqXGlz8,SMIONA,58.61158409999999,13.0824713,1,531 98,OK,premise
311,ROOFTOP,"Greater Church Hall, St James Terrace, London Rd, Leicester LE2 1NA, UK",ChIJ4VYHuDlhd0gRuhhl2tSX-fE,SMIRA,52.6240657,-1.1147733,1,LE2 1NA,OK,"establishment,point_of_interest"
312,,,,SMIRMA,,,0,,ZERO_RESULTS,
313,APPROXIMATE,"Izmir, İzmir, Turkey",ChIJzcpip2LYuxQR_uicpaG7jGI,SMIRME,38.423734,27.142826,1,,OK,"locality,political"
314,GEOMETRIC_CENTER,"Smirnoff Ln, Mission, TX 78574, USA",ChIJ6Vk9q6-vZYYRDoFEopk_wS4,SMIRN,26.3263485,-98.34445269999999,2,78574,OK,route
315,APPROXIMATE,"Smyrna, DE 19977, USA",ChIJSWbeoNhwx4kRO80R8Iv3w08,SMIRNA,39.2998339,-75.6046494,1,19977,OK,"locality,political"
316,APPROXIMATE,"Izmir, İzmir, Turkey",ChIJzcpip2LYuxQR_uicpaG7jGI,SMIRNE,38.423734,27.142826,1,,OK,"locality,political"
317,GEOMETRIC_CENTER,"Smirnoff Ln, Mission, TX 78574, USA",ChIJ6Vk9q6-vZYYRDoFEopk_wS4,SMIRNO,26.3263485,-98.34445269999999,2,78574,OK,route
318,,,,SMIRNY,,,0,,ZERO_RESULTS,
319,APPROXIMATE,"Smokvica, Croatia",ChIJR8yq-8FpShMRSUY3pFS3itE,SMKVICE,42.9286374,16.8940082,1,,OK,"locality,political"
320,APPROXIMATE,"1216 Smlednik, Slovenia",ChIJ97GfxOrLekcR3FwXOXxJ70M,SMLEDNIK,46.1664535,14.433779,1,1216,OK,"locality,political"
321,,,,SMOKOVIJAN,,,0,,ZERO_RESULTS,
322,APPROXIMATE,"Smokovljani, Croatia",ChIJNb7E9x-aSxMRZe3TB274XqU,SMOKOVLJANI,42.8688672,17.7731475,1,,OK,"locality,political"
323,GEOMETRIC_CENTER,"Λουτρά Σμοκόβου, Loutra Smokovou, Smokovo 430 68, Greece",ChIJc_65tyQtXxMRSeU49tC6bT0,SMOKOVO,39.1293624,22.0117256,1,430 68,OK,"establishment,point_of_interest,spa"
324,APPROXIMATE,"Smokrić, Croatia",ChIJ0aNDkoKjYUcRAy1DrD3yE_c,SMOKRIC,44.4002647,15.7181284,1,,OK,"locality,political"
325,APPROXIMATE,"4274 Smokuč, Slovenia",ChIJqyBeXgmXekcRBWHnoj1jMH8,SMOKUCA,46.3889591,14.1666853,1,4274,OK,"locality,political"
326,APPROXIMATE,"Smokvica, Croatia",ChIJR8yq-8FpShMRSUY3pFS3itE,SMOKVICA,42.9286374,16.8940082,1,,OK,"locality,political"
327,APPROXIMATE,"Smokvica, Croatia",ChIJR8yq-8FpShMRSUY3pFS3itE,SMOKVICE,42.9286374,16.8940082,1,,OK,"locality,political"
328,GEOMETRIC_CENTER,"Smokvina, Croatia",ChIJdahxDYcUNRMR6qF8Qya8nSk,SMOKVINA,43.4846405,16.1125889,1,,OK,route
329,,,,SMOLANJE,,,0,,ZERO_RESULTS,
330,,,,SMOLARA,,,0,,ZERO_RESULTS,
331,APPROXIMATE,"42-436 Smoleń, Poland",ChIJI77d0Z0bF0cRestfPJeBs0g,SMOLENIA,50.4393904,19.6772128,1,42-436,OK,"locality,political"
332,APPROXIMATE,Smolicë,ChIJlxtw7UFNUhMRCYD8Rv6RjFI,SMOLICA,42.3974048,20.3085406,1,,OK,"locality,political"
333,APPROXIMATE,"52342, Smoljanci, Croatia",ChIJ74tpIl-2fEcRe5nmBaVLcZ8,SMOLJANCI,45.0913494,13.8433356,1,52342,OK,"locality,political"
334,APPROXIMATE,"Smoljana, Bosnia and Herzegovina",ChIJidIZ4_7uYEcRofAmxzviV68,SMOLJANE,44.6007569,16.4368533,1,,OK,"locality,political"
335,,,,SMOLJAVE,,,0,,ZERO_RESULTS,
336,APPROXIMATE,"Smolonje, Croatia",ChIJs5b6NieWShMR7EOQ7GaU1Kk,SMOLONJE,43.4475037,16.7758033,1,,OK,"locality,political"
337,APPROXIMATE,"5211 Šmartno, Slovenia",ChIJ-ylIMTure0cRhlnNOXqmZ0M,SMRATNO ESLOVENIA,46.0047463,13.5541365,1,5211,OK,"locality,political"
338,,,,SMRKE,,,0,,ZERO_RESULTS,
339,,,,SMYER(INC),,,0,,ZERO_RESULTS,
340,,,,SMYMA,,,0,,ZERO_RESULTS,
341,APPROXIMATE,"Smyrna, GA, USA",ChIJ5xP6dT0M9YgRowT1xO4EYZk,SMYNA,33.8839926,-84.51437609999999,4,,OK,"locality,political"
342,APPROXIMATE,"Smyrna, GA, USA",ChIJ5xP6dT0M9YgRowT1xO4EYZk,SMYNE,33.8839926,-84.51437609999999,4,,OK,"locality,political"
343,APPROXIMATE,"Smyrna, GA, USA",ChIJ5xP6dT0M9YgRowT1xO4EYZk,SMYNRA,33.8839926,-84.51437609999999,4,,OK,"locality,political"
344,APPROXIMATE,"Izmir, İzmir, Turkey",ChIJzcpip2LYuxQR_uicpaG7jGI,SMYONA,38.423734,27.142826,4,,OK,"locality,political"
345,APPROXIMATE,"Smyrna, GA, USA",ChIJ5xP6dT0M9YgRowT1xO4EYZk,SMYRA,33.8839926,-84.51437609999999,4,,OK,"locality,political"
346,APPROXIMATE,"Smyrna, GA, USA",ChIJ5xP6dT0M9YgRowT1xO4EYZk,SMYRMA,33.8839926,-84.51437609999999,4,,OK,"locality,political"
347,APPROXIMATE,"Izmir, İzmir, Turkey",ChIJzcpip2LYuxQR_uicpaG7jGI,SMYRME,38.423734,27.142826,1,,OK,"locality,political"
348,APPROXIMATE,"Smyrna, GA, USA",ChIJ5xP6dT0M9YgRowT1xO4EYZk,SMYRN,33.8839926,-84.51437609999999,1,,OK,"locality,political"
349,APPROXIMATE,"Smyrna, GA, USA",ChIJ5xP6dT0M9YgRowT1xO4EYZk,SMYRNA,33.8839926,-84.51437609999999,4,,OK,"locality,political"
350,APPROXIMATE,"Smyrna, DE 19977, USA",ChIJSWbeoNhwx4kRO80R8Iv3w08,SMYRNAODE,39.2998339,-75.6046494,1,19977,OK,"locality,political"
351,APPROXIMATE,"Izmir, İzmir, Turkey",ChIJzcpip2LYuxQR_uicpaG7jGI,SMYRNE,38.423734,27.142826,1,,OK,"locality,political"
352,GEOMETRIC_CENTER,"Smyrnia Rd, Meadville, MS 39653, USA",ChIJ2yLrhi8XJoYRMompQI01s2s,SMYRNIA,31.4054924,-90.9752869,1,39653,OK,route
353,APPROXIMATE,"Izmir, İzmir, Turkey",ChIJzcpip2LYuxQR_uicpaG7jGI,SMYRNO,38.423734,27.142826,1,,OK,"locality,political"
354,ROOFTOP,"742 President Pl, Smyrna, TN 37167, USA",ChIJd9zxT-kMZIgRFnY4fWXbI6E,SMYRNOS,35.9774937,-86.5609977,1,37167,OK,"establishment,lodging,point_of_interest"
355,APPROXIMATE,"Smyrna, GA, USA",ChIJ5xP6dT0M9YgRowT1xO4EYZk,SMYRYE,33.8839926,-84.51437609999999,4,,OK,"locality,political"
356,ROOFTOP,"801 W 47th St #110, Kansas City, MO 64112, USA",ChIJW_61NrbvwIcRkmVkuOeV1ys,SMYSILE,39.0420504,-94.5966141,1,64112,OK,"dentist,doctor,establishment,health,point_of_interest,spa"
357,,,,SMYSMA,,,0,,ZERO_RESULTS,
358,,,,SNAIKLOVZ,,,0,,ZERO_RESULTS,
359,APPROXIMATE,"Sanski Most, Bosnia and Herzegovina",ChIJZ93cNDnHYEcRaKwbhQcJpGQ,SNASKI MOST,44.7639581,16.6646119,1,,OK,"locality,political"
360,APPROXIMATE,"Inđija, Serbia",ChIJS7wqiZX4WkcR8gS-6pbQwvs,SNDJIJA,45.0485391,20.0808092,1,,OK,"locality,political"
361,APPROXIMATE,"Smederevo, Serbia",ChIJOVqYupGTUEcR4eGyF3x4tQw,SNEDEREVO,44.6658941,20.9335169,1,,OK,"locality,political"
362,,,,SNENO,,,0,,ZERO_RESULTS,
363,,,,SNEREDROWA,,,0,,ZERO_RESULTS,
364,,,,SNIAK,,,0,,ZERO_RESULTS,
365,ROOFTOP,"2, Mani Mansion, 63, Peddar Road, Opposite Villa Theresa School, Grant Road, Pedder Rd, Cumballa Hill, Mumbai, Maharashtra 400026, India",ChIJFQjh_nTO5zsRC7qcxDfhxAc,SNINETTPA,18.9661476,72.8075575,1,400026,OK,"clothing_store,establishment,point_of_interest,store"
366,,,,SNJBLYME,,,0,,ZERO_RESULTS,
367,,,,SNOIANICK,,,0,,ZERO_RESULTS,
368,,,,SNOKVO,,,0,,ZERO_RESULTS,
369,,,,SNONIANICK,,,0,,ZERO_RESULTS,
370,,,,SNOSKA,,,0,,ZERO_RESULTS,
371,,,,SNOWEL,,,0,,ZERO_RESULTS,
372,,,,SNURNA,,,0,,ZERO_RESULTS,
